,Unnamed: 0,colour_correction_type,distortion_correction,rescaled,number,elastic_distortions,separate_channel_ops,mrcnn_mask_loss,loss,val_mrcnn_bbox_loss,val_mrcnn_mask_loss,val_mrcnn_class_loss,val_loss,mrcnn_bbox_loss,val_rpn_bbox_loss,rpn_class_loss,rpn_bbox_loss,val_rpn_class_loss,mrcnn_class_loss,minimum_val_loss,minimum_loss,repeat
0,0,histogram_normalised,TRUE,rescaled,0,TRUE,FALSE,"[0.5452, 0.4713, 0.3997, 0.37, 0.344, 0.3311, 0.3295, 0.3127, 0.3278, 0.2831, 0.2941, 0.2653, 0.2779, 0.2716, 0.2853, 0.2856, 0.2969, 0.3055, 0.2607, 0.3147, 0.2535, 0.2712, 0.2401, 0.2747, 0.2617, 0.2831, 0.2449, 0.2453, 0.2782, 0.2557, 0.2736, 0.2382, 0.2319, 0.2489, 0.2704, 0.2621, 0.2746, 0.2564, 0.2833, 0.3014, 0.2659, 0.221, 0.2625, 0.2597, 0.246, 0.2471, 0.2385, 0.2725, 0.2459, 0.2718, 0.2518, 0.25, 0.237, 0.2473, 0.2437, 0.2486, 0.2629, 0.2581, 0.241, 0.2557, 0.2763, 0.2569, 0.2458, 0.2354, 0.2335, 0.252, 0.2354, 0.2619, 0.263, 0.2298, 0.2324, 0.2509, 0.2401, 0.2613, 0.2526, 0.2431, 0.2274, 0.2208, 0.2523, 0.2678, 0.2415, 0.2586, 0.2526, 0.2307, 0.2223, 0.2775, 0.2591, 0.2367, 0.2452, 0.2242, 0.259, 0.2355, 0.2458, 0.2443, 0.2496, 0.2399, 0.2327, 0.2226, 0.242, 0.236]","[3.8845, 2.0107, 1.5743, 1.4399, 1.3972, 1.2869, 1.2005, 1.1248, 1.1721, 1.0452, 1.1159, 0.9863, 1.0218, 1.0733, 0.9323, 1.0888, 1.0847, 1.0759, 0.9155, 1.1381, 0.8861, 0.9932, 0.7366, 0.9622, 0.8055, 0.9633, 0.969, 0.8731, 0.8975, 0.9288, 0.9792, 0.7954, 0.845, 0.9089, 0.9828, 0.8523, 0.9138, 0.8189, 0.9705, 1.0471, 0.8824, 0.8618, 0.8284, 0.8489, 0.8674, 0.8324, 0.7815, 0.96, 0.8306, 0.9004, 0.865, 0.7714, 0.8041, 0.9201, 0.8795, 0.9195, 0.8293, 0.8139, 0.8481, 0.9427, 0.8769, 0.9228, 0.7542, 0.7683, 0.7367, 0.7703, 0.6886, 0.8005, 0.8193, 0.7352, 0.7596, 0.8797, 0.7283, 0.8271, 0.7404, 0.8122, 0.7457, 0.7073, 0.8081, 0.8206, 0.7641, 0.8097, 0.7991, 0.7288, 0.7, 0.87, 0.8137, 0.7391, 0.7656, 0.6631, 0.8241, 0.7086, 0.7527, 0.7591, 0.8173, 0.7255, 0.6667, 0.6691, 0.7665, 0.7851]","[0.7191, 0.519, 0.414, 0.3696, 0.3376, 0.3205, 0.3158, 0.2826, 0.3446, 0.3297, 0.307, 0.299, 0.253, 0.2565, 0.2241, 0.2427, 0.3016, 0.2646, 0.2479, 0.2499, 0.2511, 0.2262, 0.217, 0.2458, 0.2221, 0.2111, 0.2049, 0.1954, 0.2514, 0.2355, 0.2425, 0.2099, 0.2451, 0.2218, 0.2427, 0.2002, 0.2143, 0.244, 0.2075, 0.2335, 0.2068, 0.2312, 0.1996, 0.2172, 0.1885, 0.1851, 0.1876, 0.1789, 0.2018, 0.194, 0.2322, 0.2001, 0.2138, 0.2241, 0.2311, 0.2178, 0.2365, 0.1874, 0.2059, 0.2042, 0.1844, 0.1827, 0.1835, 0.1916, 0.1516, 0.185, 0.1737, 0.1713, 0.1821, 0.1752, 0.1626, 0.1837, 0.1822, 0.1774, 0.1676, 0.1812, 0.1677, 0.1601, 0.1753, 0.1828, 0.1717, 0.1663, 0.1561, 0.1784, 0.2019, 0.17, 0.1659, 0.1842, 0.1849, 0.1608, 0.1476, 0.1889, 0.1764, 0.1628, 0.1628, 0.169, 0.157, 0.1623, 0.1903, 0.1968]","[0.6337, 0.5093, 0.4472, 0.4101, 0.3783, 0.3239, 0.3267, 0.3047, 0.3076, 0.3096, 0.2866, 0.2725, 0.2694, 0.2786, 0.2541, 0.2511, 0.2693, 0.2443, 0.2405, 0.2495, 0.2342, 0.2366, 0.2284, 0.2435, 0.2362, 0.2245, 0.2131, 0.2266, 0.2282, 0.221, 0.2195, 0.2149, 0.2169, 0.2177, 0.2163, 0.21, 0.2268, 0.2064, 0.2125, 0.2245, 0.2086, 0.2175, 0.2251, 0.2144, 0.2148, 0.2115, 0.1998, 0.215, 0.2089, 0.2082, 0.2121, 0.2075, 0.2099, 0.1951, 0.2004, 0.2101, 0.2025, 0.2036, 0.196, 0.2121, 0.2083, 0.1946, 0.2098, 0.2098, 0.2027, 0.22, 0.2032, 0.2063, 0.2074, 0.2028, 0.1902, 0.2004, 0.1927, 0.2071, 0.1959, 0.1958, 0.1996, 0.187, 0.2038, 0.2057, 0.2039, 0.1998, 0.1983, 0.1933, 0.1958, 0.2133, 0.1932, 0.1935, 0.2039, 0.1925, 0.2045, 0.2027, 0.2009, 0.1954, 0.2004, 0.2049, 0.2031, 0.194, 0.1894, 0.195]","[0.8592, 0.5156, 0.445, 0.4256, 0.3115, 0.3403, 0.311, 0.2543, 0.2696, 0.3075, 0.2698, 0.2936, 0.2773, 0.2441, 0.2391, 0.2375, 0.2618, 0.3795, 0.2809, 0.269, 0.2283, 0.2069, 0.1892, 0.295, 0.2158, 0.1995, 0.2849, 0.3625, 0.2652, 0.2766, 0.2346, 0.2945, 0.3103, 0.2608, 0.2838, 0.2974, 0.3245, 0.3709, 0.3251, 0.2811, 0.3144, 0.2905, 0.2237, 0.2219, 0.298, 0.2501, 0.2425, 0.2858, 0.3281, 0.2855, 0.3026, 0.292, 0.3011, 0.2576, 0.3177, 0.3327, 0.3001, 0.2338, 0.3494, 0.2764, 0.1927, 0.2294, 0.2578, 0.2355, 0.1955, 0.3039, 0.262, 0.2154, 0.2168, 0.2682, 0.28, 0.2391, 0.278, 0.3111, 0.2182, 0.2407, 0.2986, 0.2571, 0.3193, 0.2673, 0.3314, 0.295, 0.2681, 0.2227, 0.2118, 0.3011, 0.2158, 0.2505, 0.3537, 0.2823, 0.2342, 0.3921, 0.2459, 0.2889, 0.2445, 0.1088, 0.2619, 0.2459, 0.2586, 0.2776]","[2.8327, 1.9815, 1.6246, 1.5822, 1.3063, 1.327, 1.245, 1.2272, 1.3798, 1.3675, 1.1228, 1.133, 1.0671, 0.9991, 0.9958, 1.042, 1.0728, 1.2235, 1.1416, 1.0646, 0.9649, 1.0397, 0.9146, 1.1634, 0.8995, 0.999, 1.129, 1.0805, 0.9635, 0.9495, 1.0028, 0.9706, 1.0364, 1.0384, 1.0294, 0.9782, 1.1142, 1.0702, 1.0, 1.0098, 1.0151, 0.9862, 0.9985, 0.9484, 0.8699, 0.852, 0.8491, 0.989, 0.95, 0.8877, 0.9418, 1.0414, 0.9415, 1.0159, 1.0924, 1.0493, 1.0504, 1.1023, 0.9692, 0.9522, 0.8926, 0.848, 0.9378, 0.8897, 0.7417, 0.912, 0.8366, 0.8788, 0.8676, 0.9425, 0.9137, 0.8859, 1.0561, 0.9255, 0.9163, 0.8518, 0.9417, 0.8465, 0.8895, 0.8537, 0.9848, 0.8487, 0.9015, 0.9351, 0.8201, 0.952, 0.8099, 0.9287, 1.0098, 0.934, 0.8493, 1.0792, 0.902, 0.8705, 0.9464, 0.7711, 0.903, 0.8191, 0.9205, 0.9208]","[0.8582, 0.5258, 0.3555, 0.2852, 0.2894, 0.2393, 0.2402, 0.2304, 0.2095, 0.1999, 0.1927, 0.1613, 0.1841, 0.1809, 0.1879, 0.1836, 0.1987, 0.2112, 0.1594, 0.2137, 0.1535, 0.1632, 0.1232, 0.1695, 0.1442, 0.1709, 0.1363, 0.154, 0.1628, 0.1524, 0.177, 0.1337, 0.1422, 0.1527, 0.1563, 0.1625, 0.1565, 0.1567, 0.1889, 0.2109, 0.1764, 0.1069, 0.1422, 0.1406, 0.1392, 0.1441, 0.1274, 0.157, 0.138, 0.1524, 0.1364, 0.1437, 0.1363, 0.1476, 0.1509, 0.1399, 0.1712, 0.1463, 0.1424, 0.1465, 0.166, 0.1441, 0.1357, 0.1295, 0.1087, 0.1415, 0.1167, 0.1419, 0.1512, 0.115, 0.1218, 0.1484, 0.1188, 0.135, 0.12, 0.1375, 0.1138, 0.1009, 0.1305, 0.1626, 0.1271, 0.1494, 0.1437, 0.1103, 0.1239, 0.1718, 0.1488, 0.1176, 0.1335, 0.1101, 0.1409, 0.1189, 0.1402, 0.127, 0.1302, 0.1145, 0.0965, 0.1119, 0.1247, 0.1318]","[0.5676, 0.4128, 0.297, 0.3531, 0.2544, 0.3195, 0.2715, 0.3632, 0.4359, 0.395, 0.2434, 0.2522, 0.2474, 0.2089, 0.2645, 0.2933, 0.222, 0.3199, 0.3538, 0.2757, 0.2326, 0.3516, 0.2634, 0.3576, 0.2136, 0.3431, 0.4074, 0.284, 0.2071, 0.2031, 0.2924, 0.2389, 0.2479, 0.3191, 0.2737, 0.2572, 0.3311, 0.2364, 0.2419, 0.2556, 0.271, 0.231, 0.3354, 0.2776, 0.1572, 0.1927, 0.2078, 0.2894, 0.2003, 0.1898, 0.1827, 0.3258, 0.2046, 0.319, 0.3268, 0.2735, 0.2995, 0.4532, 0.2069, 0.2441, 0.2905, 0.228, 0.2716, 0.2403, 0.1816, 0.1913, 0.1883, 0.2708, 0.2477, 0.2848, 0.27, 0.2491, 0.3859, 0.2171, 0.319, 0.2249, 0.2633, 0.2293, 0.1809, 0.1887, 0.265, 0.1762, 0.2658, 0.3265, 0.199, 0.2549, 0.2232, 0.2877, 0.2539, 0.2872, 0.2517, 0.2811, 0.2653, 0.2126, 0.3237, 0.2747, 0.2666, 0.2049, 0.2668, 0.2402]","[0.1624, 0.0736, 0.0659, 0.0728, 0.0686, 0.0667, 0.0517, 0.052, 0.0603, 0.0501, 0.0575, 0.0588, 0.0535, 0.0504, 0.04, 0.0536, 0.0632, 0.058, 0.047, 0.0573, 0.0479, 0.0489, 0.0379, 0.0473, 0.0361, 0.0579, 0.0546, 0.0455, 0.0498, 0.0542, 0.0507, 0.0376, 0.0484, 0.0471, 0.0499, 0.0411, 0.0453, 0.0377, 0.0398, 0.05, 0.0374, 0.0523, 0.0425, 0.0447, 0.038, 0.0429, 0.0331, 0.0495, 0.0478, 0.0489, 0.0525, 0.0379, 0.0366, 0.0491, 0.0497, 0.0407, 0.0381, 0.042, 0.0401, 0.0476, 0.0432, 0.0454, 0.0366, 0.0282, 0.043, 0.0352, 0.0363, 0.0374, 0.041, 0.0449, 0.0419, 0.0449, 0.0442, 0.0334, 0.0306, 0.0357, 0.0439, 0.0418, 0.0445, 0.0302, 0.0462, 0.0403, 0.0482, 0.0344, 0.0364, 0.036, 0.0367, 0.0465, 0.0448, 0.0366, 0.0378, 0.0359, 0.0365, 0.035, 0.0438, 0.0409, 0.0402, 0.0374, 0.0308, 0.0375]","[0.7994, 0.4454, 0.4819, 0.4703, 0.483, 0.4544, 0.3541, 0.3339, 0.4274, 0.3827, 0.4074, 0.3815, 0.3428, 0.4454, 0.2909, 0.4322, 0.4144, 0.3564, 0.3069, 0.4115, 0.3101, 0.3788, 0.2486, 0.367, 0.274, 0.3527, 0.4142, 0.3238, 0.3011, 0.3579, 0.3932, 0.2802, 0.2865, 0.3237, 0.3817, 0.2459, 0.3193, 0.235, 0.3089, 0.3252, 0.282, 0.3883, 0.2608, 0.3266, 0.3285, 0.2871, 0.2712, 0.4022, 0.2984, 0.3203, 0.3197, 0.2366, 0.298, 0.374, 0.3259, 0.3891, 0.2434, 0.2531, 0.2978, 0.3748, 0.2763, 0.3696, 0.2341, 0.2721, 0.2571, 0.2332, 0.2122, 0.2515, 0.2686, 0.2573, 0.2643, 0.3201, 0.2341, 0.2695, 0.2241, 0.2875, 0.2751, 0.2514, 0.2713, 0.2506, 0.2604, 0.2561, 0.2541, 0.2389, 0.2112, 0.2636, 0.2524, 0.2471, 0.2256, 0.212, 0.2953, 0.2616, 0.2276, 0.2501, 0.2902, 0.2769, 0.2696, 0.2206, 0.2582, 0.2505]","[0.0531, 0.0247, 0.0213, 0.0238, 0.0245, 0.0226, 0.0199, 0.0224, 0.0221, 0.0258, 0.0159, 0.0158, 0.02, 0.011, 0.0139, 0.0174, 0.0181, 0.0151, 0.0185, 0.0204, 0.0187, 0.0184, 0.0167, 0.0214, 0.0118, 0.0208, 0.0187, 0.012, 0.0114, 0.0132, 0.0137, 0.0123, 0.0161, 0.019, 0.0129, 0.0133, 0.0175, 0.0125, 0.0129, 0.0151, 0.0143, 0.0159, 0.0147, 0.0173, 0.0115, 0.0126, 0.0113, 0.0199, 0.0109, 0.0103, 0.0123, 0.0159, 0.0121, 0.0202, 0.0164, 0.0153, 0.0118, 0.0243, 0.0111, 0.0154, 0.0168, 0.0132, 0.0151, 0.0124, 0.0104, 0.0117, 0.0094, 0.015, 0.0135, 0.0115, 0.011, 0.0136, 0.0173, 0.0127, 0.0156, 0.0093, 0.0125, 0.013, 0.0103, 0.0091, 0.0128, 0.0113, 0.0132, 0.0142, 0.0115, 0.0128, 0.0118, 0.0129, 0.0135, 0.011, 0.0113, 0.0145, 0.0136, 0.0108, 0.015, 0.0137, 0.0144, 0.0121, 0.0153, 0.0111]","[1.5193, 0.4946, 0.2713, 0.2416, 0.2122, 0.1953, 0.225, 0.1958, 0.1472, 0.1294, 0.1642, 0.1195, 0.1634, 0.125, 0.1283, 0.1338, 0.1114, 0.1448, 0.1416, 0.1409, 0.1211, 0.1311, 0.0868, 0.1038, 0.0895, 0.0987, 0.1189, 0.1045, 0.1056, 0.1085, 0.0847, 0.1057, 0.136, 0.1365, 0.1246, 0.1407, 0.1182, 0.133, 0.1496, 0.1595, 0.1207, 0.0934, 0.1204, 0.0774, 0.1157, 0.1111, 0.1113, 0.0787, 0.1004, 0.107, 0.1047, 0.1032, 0.0962, 0.1021, 0.1093, 0.1012, 0.1136, 0.1145, 0.1268, 0.1182, 0.1151, 0.1068, 0.102, 0.1031, 0.0943, 0.1084, 0.0879, 0.1078, 0.0956, 0.0882, 0.0991, 0.1153, 0.0911, 0.1279, 0.1131, 0.1083, 0.0854, 0.0924, 0.1095, 0.1094, 0.0888, 0.1053, 0.1005, 0.1146, 0.1061, 0.1211, 0.1168, 0.0913, 0.1165, 0.0802, 0.0911, 0.0567, 0.1026, 0.1027, 0.1035, 0.0532, 0.0276, 0.0765, 0.1107, 0.1293]",0.7417,0.6631,0
